sample_id,id,x0,x1,x2,x3,x4
30,30,0.4557522123893804,0.3496199782844734,0.0183050847457627,0.0329113924050632,0.6921739130434782
31,31,0.2300884955752212,0.6080347448425625,0.0688135593220339,0.120253164556962,0.6365217391304346
32,32,0.2853982300884955,0.2410423452768729,0.0345762711864406,0.0784810126582278,0.2730434782608695
33,33,0.3119469026548672,0.2714440825190011,0.1420338983050847,0.1867088607594936,0.3234782608695652
34,34,0.2367256637168141,0.1433224755700326,0.0396610169491525,0.0547468354430379,0.2591304347826086
35,35,0.4955752212389379,0.4006514657980456,0.0210169491525423,0.1056962025316455,0.2869565217391303
36,36,0.3517699115044247,0.4614549402823019,0.0501694915254237,0.0613924050632911,0.3808695652173912
37,37,0.1482300884955752,0.1237785016286644,0.0061016949152542,0.0142405063291139,0.2904347826086956
38,38,0.577433628318584,0.3735070575461455,0.0335593220338983,0.0965189873417721,0.7113043478260868
39,39,0.4845132743362831,0.3821932681867536,0.043728813559322,0.1249999999999999,0.4765217391304347
40,40,0.327433628318584,0.4831704668838219,0.0647457627118644,0.1003164556962025,0.3060869565217391
41,41,0.1991150442477875,0.257328990228013,0.0020338983050847,0.0259493670886075,0.217391304347826
42,42,0.588495575221239,0.3724212812160695,0.1620338983050847,0.1800632911392405,0.4347826086956521
43,43,0.3030973451327433,0.4321389793702497,0.207457627118644,0.2655063291139241,0.4156521739130434
44,44,0.5641592920353982,0.5179153094462542,0.0898305084745762,0.155379746835443,0.6365217391304346
45,45,0.4535398230088495,0.251900108577633,0.2091525423728813,0.2598101265822785,0.5930434782608694
46,46,0.2809734513274337,0.1172638436482084,0.0264406779661016,0.045253164556962,0.3043478260869564
47,47,0.3451327433628318,0.3040173724212812,0.0291525423728813,0.0689873417721519,0.3339130434782608
48,48,0.1991150442477875,0.0662323561346363,0.0040677966101694,0.030379746835443,0.3165217391304348
49,49,0.5287610619469025,0.4353963083604777,0.0267796610169491,0.060126582278481,0.5582608695652174
50,50,0.2699115044247787,0.3235613463626493,0.0010169491525423,0.0170886075949367,0.1965217391304347
51,51,0.4292035398230087,0.2996742671009772,0.1122033898305084,0.1743670886075949,0.4452173913043478
52,52,0.2654867256637168,0.2008686210640607,0.0135593220338983,0.0316455696202531,0.128695652173913
53,53,0.2853982300884955,0.3072747014115092,0.2488135593220339,0.2579113924050633,0.0782608695652173
54,54,0.4646017699115043,0.3159609120521172,0.1640677966101695,0.185759493670886,0.3860869565217391
55,55,0.6415929203539822,0.6720955483170469,0.0949152542372881,0.170253164556962,0.5130434782608695
56,56,0.2522123893805309,0.2442996742671009,0.0349152542372881,0.0604430379746835,0.4330434782608694
57,57,0.3738938053097345,0.6156351791530946,0.007457627118644,0.0490506329113924,0.2365217391304347
58,58,0.3960176991150442,0.4332247557003258,0.0091525423728813,0.0300632911392405,0.3843478260869565
59,59,0.2190265486725663,0.0998914223669924,0.0813559322033898,0.0924050632911392,0.3339130434782608
60,60,0.1725663716814158,0.4560260586319219,0.0203389830508474,0.0493670886075949,0.2226086956521738
61,61,0.8783185840707964,0.2312703583061889,0.2450847457627118,0.2683544303797468,0.6539130434782607
62,62,0.3429203539823008,0.2877307274701411,0.0969491525423728,0.1259493670886076,0.1530434782608695
63,63,0.4955752212389379,0.3246471226927253,0.1972881355932203,0.2655063291139241,0.5704347826086956
64,64,0.1880530973451327,0.4495114006514659,0.0715254237288135,0.0886075949367088,0.2382608695652174
65,65,0.5088495575221238,0.6395222584147667,0.0244067796610169,0.1018987341772151,0.3999999999999999
66,66,0.6128318584070797,0.8056460369163952,0.0901694915254237,0.135759493670886,0.337391304347826
67,67,0.243362831858407,0.1856677524429967,0.0122033898305084,0.0338607594936708,0.1321739130434782
68,68,0.1792035398230088,0.1997828447339847,0.0830508474576271,0.0911392405063291,0.1808695652173913
69,69,0.2765486725663716,0.3061889250814332,0.0050847457627118,0.0332278481012658,0.2817391304347826
70,70,0.2809734513274337,0.1324647122692726,0.0532203389830508,0.0528481012658227,0.168695652173913
71,71,0.1946902654867256,0.1172638436482084,0.0030508474576271,0.0186708860759493,0.2939130434782608
72,72,0.247787610619469,0.1845819761129207,0.0105084745762711,0.0196202531645569,0.2991304347826087
73,73,0.4269911504424779,0.6384364820846905,0.0264406779661016,0.0487341772151898,0.4643478260869564
74,74,0.2743362831858407,0.3474484256243214,0.0596610169491525,0.0825949367088607,0.2156521739130434
75,75,0.4778761061946902,0.2149837133550488,0.043728813559322,0.0569620253164557,0.3269565217391303
76,76,0.4446902654867256,0.0955483170466883,0.1244067796610169,0.1411392405063291,0.2365217391304347
77,77,0.5442477876106194,0.6829533116178069,0.2793220338983051,0.2990506329113924,0.5304347826086956
78,78,0.3495575221238938,0.4603691639522259,0.0596610169491525,0.0794303797468354,0.2452173913043478
79,79,0.4402654867256637,0.4353963083604777,0.0088135593220338,0.0329113924050632,0.3026086956521738
80,80,0.2809734513274337,0.1357220412595005,0.0179661016949152,0.0338607594936708,0.1913043478260868
81,81,0.2876106194690264,0.3007600434310532,0.0247457627118644,0.0360759493670886,0.3947826086956522
82,82,0.504424778761062,0.2866449511400651,0.1176271186440678,0.1686708860759493,0.2678260869565216
83,83,0.2323008849557521,0.2019543973941368,0.0027118644067796,0.0189873417721519,0.1843478260869565
84,84,0.3384955752212388,0.4809989142236699,0.0908474576271186,0.130379746835443,0.4417391304347825
85,85,0.4601769911504425,0.6112920738327904,0.0057627118644067,0.0835443037974683,0.5199999999999999
86,86,0.245575221238938,0.1194353963083605,0.023728813559322,0.035126582278481,0.3165217391304348
87,87,0.3783185840707964,0.5830618892508144,0.3966101694915254,0.4395569620253164,0.577391304347826
88,88,0.4535398230088495,0.1889250814332247,0.0627118644067796,0.0787974683544303,0.3234782608695652
89,89,0.3871681415929203,0.5950054288816504,0.0508474576271186,0.0943037974683544,0.3756521739130434
90,90,0.4867256637168141,0.3561346362649294,0.0989830508474576,0.1294303797468354,0.4382608695652173
91,91,0.2986725663716814,0.1009771986970684,0.0471186440677966,0.0594936708860759,0.2434782608695651
92,92,0.4867256637168141,0.5276872964169381,0.115593220338983,0.1363924050632911,0.2869565217391303
93,93,0.323008849557522,0.3908794788273616,0.0108474576271186,0.0376582278481012,0.3739130434782608
94,94,0.320796460176991,0.3745928338762215,0.0067796610169491,0.0215189873417721,0.1791304347826086
95,95,0.2345132743362831,0.1020629750271444,0.0027118644067796,0.0215189873417721,0.1060869565217391
96,96,0.6482300884955753,0.2964169381107492,0.2783050847457627,0.3278481012658228,0.6608695652173912
97,97,0.5597345132743363,0.3952225841476656,0.0115254237288135,0.0762658227848101,0.3130434782608695
98,98,0.4933628318584071,0.479913137893594,0.1186440677966101,0.1458860759493671,0.4278260869565217
99,99,0.5243362831858407,0.5700325732899023,0.0566101694915254,0.0715189873417721,0.3339130434782608
100,100,0.3915929203539823,0.2214983713355048,0.0362711864406779,0.0544303797468354,0.0956521739130434
101,101,0.1946902654867256,0.1856677524429967,0.0352542372881355,0.0376582278481012,0.0765217391304347
102,102,0.3185840707964601,0.3995656894679695,0.0067796610169491,0.0275316455696202,0.3547826086956521
103,103,0.2013274336283185,0.479913137893594,0.0084745762711864,0.0183544303797468,0.0939130434782608
104,104,0.3606194690265486,0.4169381107491857,0.0020338983050847,0.0196202531645569,0.2608695652173912
105,105,0.2566371681415929,0.4831704668838219,0.0105084745762711,0.0253164556962025,0.1443478260869564
106,106,0.238938053097345,0.0640608034744842,0.047457627118644,0.0591772151898734,0.297391304347826
107,107,0.3053097345132742,0.2888165038002172,0.0288135593220339,0.0424050632911392,0.3443478260869564
108,108,0.5088495575221238,0.3919652551574375,0.1261016949152542,0.145253164556962,0.3773913043478261
109,109,0.6216814159292036,0.3496199782844734,0.0115254237288135,0.0493670886075949,0.297391304347826
110,110,0.3783185840707964,0.4364820846905538,0.0315254237288135,0.0629746835443038,0.4313043478260869
111,111,0.2831858407079646,0.2823018458197611,0.2684745762711864,0.2727848101265823,0.417391304347826
112,112,0.2256637168141593,0.0749185667752442,0.0833898305084745,0.0873417721518987,0.2417391304347826
113,113,0.3384955752212388,0.4256243213897938,0.0115254237288135,0.025632911392405,0.2765217391304347
114,114,0.3008849557522124,0.3181324647122693,0.3284745762711864,0.3477848101265823,0.2608695652173912
115,115,0.4336283185840708,0.1672095548317046,0.0528813559322033,0.0882911392405063,0.3930434782608695
116,116,0.5398230088495575,0.3127035830618893,0.0006779661016949,0.0753164556962025,0.1808695652173913
117,117,0.6836283185840707,0.9370249728555918,0.1871186440677966,0.2091772151898734,0.7286956521739129
118,118,0.4070796460176991,0.7654723127035831,0.0633898305084745,0.1091772151898734,0.4417391304347825
119,119,0.5796460176991151,0.4223669923995657,0.003728813559322,0.0727848101265822,0.3756521739130434
120,120,0.2853982300884955,0.3745928338762215,0.019322033898305,0.0604430379746835,0.4191304347826087
121,121,0.3053097345132742,0.469055374592834,0.1898305084745762,0.1886075949367088,0.2208695652173913
122,122,0.4911504424778761,0.2345276872964169,0.0657627118644067,0.1066455696202531,0.4817391304347825
123,123,0.504424778761062,0.5309446254071662,0.1430508474576271,0.2284810126582278,0.408695652173913
124,124,0.2057522123893804,0.1487513572204126,0.0623728813559322,0.0863924050632911,0.226086956521739
125,125,0.3716814159292034,0.2714440825190011,0.0725423728813559,0.0996835443037974,0.1965217391304347
126,126,0.2522123893805309,0.1921824104234528,0.0088135593220338,0.0281645569620253,0.1773913043478261
127,127,0.4955752212389379,0.5266015200868621,0.0006779661016949,0.0379746835443038,0.4295652173913044
128,128,0.2942477876106194,0.0705754614549402,0.0677966101694915,0.0794303797468354,0.2556521739130435
129,129,0.3075221238938053,0.3919652551574375,0.0691525423728813,0.0825949367088607,0.3008695652173913
130,130,0.2278761061946902,0.3398479913137894,0.0349152542372881,0.0566455696202531,0.2991304347826087
131,131,0.3761061946902654,0.2356134636264929,0.0413559322033898,0.0914556962025316,0.5182608695652173
132,132,0.3053097345132742,0.4234527687296417,0.0088135593220338,0.0493670886075949,0.2799999999999999
133,133,0.3650442477876106,0.2692725298588491,0.3,0.2965189873417722,0.1582608695652173
134,134,0.2632743362831858,0.4104234527687296,0.0220338983050847,0.0610759493670886,0.4347826086956521
135,135,0.4977876106194689,0.4918566775244299,0.0294915254237288,0.0943037974683544,0.7078260869565217
136,136,0.4004424778761062,0.4093376764386537,0.0179661016949152,0.0658227848101265,0.4365217391304347
137,137,0.404867256637168,0.252985884907709,0.0233898305084745,0.0534810126582278,0.3826086956521738
138,138,0.5973451327433628,0.7774158523344191,0.1057627118644067,0.1791139240506329,0.5982608695652173
139,139,0.3606194690265486,0.4864277958740499,0.0247457627118644,0.0474683544303797,0.3999999999999999
140,140,0.4380530973451327,0.5656894679695983,0.023728813559322,0.0515822784810126,0.3895652173913043
141,141,0.2920353982300885,0.4223669923995657,0.0325423728813559,0.0430379746835443,0.2417391304347826
142,142,0.3960176991150442,0.4093376764386537,0.0688135593220339,0.0977848101265822,0.4191304347826087
143,143,0.6991150442477876,0.8577633007600435,0.063728813559322,0.1439873417721519,0.6591304347826086
144,144,0.5154867256637169,0.3887079261672095,0.1616949152542373,0.1800632911392405,0.3721739130434782
145,145,0.3716814159292034,0.4180238870792617,0.0671186440677966,0.1718354430379746,0.5652173913043477
146,146,0.3163716814159292,0.3941368078175895,0.1379661016949152,0.165506329113924,0.1582608695652173
147,147,0.2345132743362831,0.3051031487513571,0.0725423728813559,0.0870253164556962,0.2643478260869565
148,148,0.2367256637168141,0.4549402823018459,0.2769491525423729,0.2990506329113924,0.2747826086956521
149,149,0.3362831858407079,0.4017372421281217,0.0040677966101694,0.0098101265822784,0.137391304347826
150,150,0.6084070796460176,0.7676438653637351,0.5315254237288136,0.5458860759493671,0.4017391304347826
151,151,0.3384955752212388,0.1009771986970684,0.1450847457627118,0.150632911392405,0.0747826086956521
152,152,0.504424778761062,0.4386536373507058,0.1196610169491525,0.150632911392405,0.3982608695652173
153,153,0.411504424778761,0.495114006514658,0.0105084745762711,0.0354430379746835,0.3582608695652173
154,154,0.6969026548672566,0.3300760043431053,0.2555932203389831,0.300632911392405,0.7495652173913042
155,155,0.3761061946902654,0.6243213897937027,0.0288135593220339,0.0930379746835443,0.5078260869565216
156,156,0.2035398230088495,0.0814332247557003,0.0711864406779661,0.0794303797468354,0.297391304347826
157,157,0.163716814159292,0.2812160694896851,0.0101694915254237,0.0310126582278481,0.128695652173913
158,158,0.4292035398230087,0.2356134636264929,0.0376271186440677,0.0731012658227848,0.3182608695652174
159,159,0.2101769911504424,0.0618892508143322,0.0908474576271186,0.1063291139240506,0.0782608695652173
160,160,0.243362831858407,0.2182410423452768,0.0332203389830508,0.0496835443037974,0.1408695652173912
161,161,0.1946902654867256,0.261672095548317,0.0664406779661017,0.0718354430379746,0.1773913043478261
162,162,0.668141592920354,0.6243213897937027,0.0267796610169491,0.0999999999999999,0.3113043478260869
163,163,0.2278761061946902,0.3289902280130293,0.0325423728813559,0.0544303797468354,0.16
164,164,0.3672566371681416,0.2030401737242129,0.1298305084745762,0.1392405063291139,0.4417391304347825
165,165,0.5376106194690266,0.3355048859934854,0.1816949152542372,0.2205696202531645,0.5721739130434781
166,166,0.2721238938053096,0.4657980456026059,0.1603389830508474,0.1939873417721519,0.4278260869565217
167,167,0.1371681415929203,0.257328990228013,0.0345762711864406,0.0585443037974683,0.2747826086956521
168,168,0.320796460176991,0.5602605863192183,0.0772881355932203,0.1218354430379746,0.3478260869565216
169,169,0.3429203539823008,0.4864277958740499,0.0122033898305084,0.0433544303797468,0.4591304347826086
170,170,0.3473451327433628,0.0890336590662324,0.0101694915254237,0.0392405063291139,0.1252173913043478
171,171,0.2787610619469026,0.2996742671009772,0.0905084745762711,0.1417721518987341,0.3513043478260869
172,172,0.3097345132743362,0.5179153094462542,0.0386440677966101,0.0591772151898734,0.1895652173913043
173,173,0.1747787610619469,0.5993485342019544,0.0101694915254237,0.0591772151898734,0.5234782608695652
174,174,0.3407079646017699,0.4473398479913139,0.0942372881355932,0.1344936708860759,0.3495652173913043
175,175,0.2942477876106194,0.2953311617806732,0.0230508474576271,0.0300632911392405,0.1043478260869565
176,176,0.3539823008849557,0.6112920738327904,0.0362711864406779,0.0575949367088607,0.248695652173913
177,177,0.3960176991150442,0.5287730727470142,0.1203389830508474,0.1335443037974683,0.1826086956521738
178,178,0.3141592920353983,0.0955483170466883,0.0061016949152542,0.0186708860759493,0.1860869565217391
179,179,0.3628318584070796,0.3507057546145494,0.0003389830508474,0.035126582278481,0.217391304347826
180,180,0.2853982300884955,0.4223669923995657,0.0681355932203389,0.0873417721518987,0.3130434782608695
181,181,0.6615044247787609,0.6416938110749185,0.0688135593220339,0.1683544303797468,0.5304347826086956
182,182,0.2942477876106194,0.6134636264929426,0.0454237288135593,0.0547468354430379,0.3930434782608695
183,183,0.502212389380531,0.3626492942453855,0.0281355932203389,0.0604430379746835,0.2399999999999999
184,184,0.5376106194690266,0.2996742671009772,0.0820338983050847,0.1022151898734177,0.2939130434782608
185,185,0.4247787610619469,0.2736156351791531,0.2261016949152542,0.2379746835443038,0.2226086956521738
186,186,0.3738938053097345,0.5266015200868621,0.0477966101694915,0.0917721518987341,0.4121739130434783
187,187,0.2986725663716814,0.5526601520086863,0.047457627118644,0.080379746835443,0.2939130434782608
188,188,0.2831858407079646,0.4495114006514659,0.1294915254237288,0.1661392405063291,0.3078260869565217
189,189,0.4336283185840708,0.1910966340933767,0.1179661016949152,0.1537974683544303,0.346086956521739
190,190,0.2721238938053096,0.3843648208469056,0.0471186440677966,0.0591772151898734,0.257391304347826
191,191,0.3893805309734512,0.3832790445168295,0.1166101694915254,0.1436708860759493,0.3356521739130433
192,192,0.2234513274336282,0.2855591748099891,0.0027118644067796,0.0338607594936708,0.4347826086956521
193,193,0.1792035398230088,0.4668838219326819,0.0091525423728813,0.0278481012658227,0.2921739130434782
194,194,0.4579646017699115,0.2757871878393051,0.0230508474576271,0.0522151898734177,0.5895652173913042
195,195,0.3097345132743362,0.4647122692725298,0.0881355932203389,0.0901898734177215,0.2191304347826086
196,196,0.3650442477876106,0.1107491856677524,0.02,0.0392405063291139,0.1026086956521739
197,197,0.2831858407079646,0.1726384364820846,0.031864406779661,0.0439873417721519,0.2626086956521738
198,198,0.1946902654867256,0.1498371335504885,0.0020338983050847,0.0224683544303797,0.1478260869565217
199,199,0.1946902654867256,0.5135722041259501,0.0372881355932203,0.0715189873417721,0.3095652173913042
200,200,0.4159292035398231,0.2128121606948968,0.0335593220338983,0.0639240506329114,0.3095652173913042
201,201,0.2035398230088495,0.0618892508143322,0.019322033898305,0.0389240506329113,0.2452173913043478
202,202,0.3053097345132742,0.2671009771986971,0.0559322033898305,0.075,0.4017391304347826
203,203,0.6371681415929203,0.6373507057546147,0.3267796610169491,0.3661392405063291,0.6643478260869564
204,204,0.5066371681415929,0.5722041259500544,0.0457627118644067,0.0819620253164557,0.3913043478260869
205,205,0.588495575221239,0.5255157437567862,0.159322033898305,0.1882911392405063,0.2608695652173912
206,206,0.3097345132743362,0.4071661237785017,0.0579661016949152,0.0705696202531645,0.1443478260869564
207,207,0.1371681415929203,0.2117263843648208,0.0003389830508474,0.0129746835443037,0.1999999999999999
208,208,0.3097345132743362,0.4484256243213897,0.0023728813559322,0.0392405063291139,0.3113043478260869
209,209,0.3805309734513274,0.7035830618892508,0.135593220338983,0.2091772151898734,0.5495652173913043
210,210,0.1814159292035398,0.2779587404994571,0.003728813559322,0.0221518987341772,0.1530434782608695
211,211,0.4159292035398231,0.5222584147665581,0.0145762711864406,0.0427215189873417,0.2208695652173913
212,212,0.3893805309734512,0.6471226927252985,0.1094915254237288,0.125632911392405,0.2434782608695651
213,213,0.3628318584070796,0.2833876221498371,0.0220338983050847,0.0354430379746835,0.2069565217391304
214,214,0.2323008849557521,0.1498371335504885,0.0108474576271186,0.0287974683544303,0.1565217391304347
215,215,0.2654867256637168,0.1411509229098805,0.0444067796610169,0.0531645569620253,0.248695652173913
216,216,0.2964601769911504,0.262757871878393,0.0149152542372881,0.0325949367088607,0.3182608695652174
217,217,0.6305309734513274,0.5374592833876222,0.1091525423728813,0.1180379746835443,0.5826086956521738
218,218,0.1924778761061947,0.1563517915309445,0.0135593220338983,0.0370253164556962,0.12
219,219,0.2743362831858407,0.4353963083604777,0.1759322033898305,0.2044303797468354,0.3043478260869564
220,220,0.3761061946902654,0.3800217155266016,0.2515254237288135,0.2822784810126582,0.426086956521739
221,221,0.2367256637168141,0.3474484256243214,0.0088135593220338,0.015506329113924,0.3095652173913042
222,222,0.7300884955752213,0.7198697068403909,0.0403389830508474,0.0677215189873417,0.4956521739130434
223,223,0.4557522123893804,0.5483170466883822,0.1650847457627118,0.1844936708860759,0.9026086956521738
224,224,0.5442477876106194,0.3756786102062974,0.3389830508474576,0.3724683544303797,0.4347826086956521
225,225,0.3738938053097345,0.4375678610206297,0.0311864406779661,0.0661392405063291,0.5391304347826086
226,226,0.575221238938053,0.4256243213897938,0.3715254237288135,0.4601265822784809,0.6852173913043477
227,227,0.247787610619469,0.4625407166123778,0.0271186440677966,0.0398734177215189,0.2730434782608695
228,228,0.2411504424778761,0.3365906623235614,0.0033898305084745,0.0136075949367088,0.257391304347826
229,229,0.3871681415929203,0.1465798045602605,0.0010169491525423,0.0180379746835443,0.2208695652173913
230,230,0.2367256637168141,0.3431053203040173,0.0098305084745762,0.0287974683544303,0.0591304347826087
231,231,0.2699115044247787,0.1682953311617806,0.1203389830508474,0.1294303797468354,0.4313043478260869
232,232,0.6084070796460176,0.49728555917481,0.0023728813559322,0.0503164556962025,0.3530434782608694
233,233,0.4734513274336283,0.3735070575461455,0.0979661016949152,0.1481012658227848,0.4921739130434782
234,234,0.1128318584070796,0.260586319218241,0.0705084745762711,0.0724683544303797,0.288695652173913
235,235,0.4513274336283185,0.5787187839305103,0.0477966101694915,0.0806962025316455,0.2713043478260869
236,236,0.1969026548672566,0.4831704668838219,0.0152542372881355,0.0386075949367088,0.1704347826086956
237,237,0.2256637168141593,0.0792616720955483,0.0183050847457627,0.0329113924050632,0.1565217391304347
238,238,0.3938053097345132,0.3040173724212812,0.0532203389830508,0.0806962025316455,0.3582608695652173
239,239,0.4203539823008849,0.5135722041259501,0.0077966101694915,0.0588607594936708,0.408695652173913
240,240,0.3384955752212388,0.3148751357220413,0.0406779661016949,0.0585443037974683,0.346086956521739
241,241,0.2632743362831858,0.4451682953311618,0.015593220338983,0.0360759493670886,0.2208695652173913
242,242,0.2876106194690264,0.2833876221498371,0.0240677966101694,0.0325949367088607,0.2052173913043477
243,243,0.5530973451327433,0.3322475570032572,0.0515254237288135,0.1161392405063291,0.5530434782608695
244,244,0.3893805309734512,0.3159609120521172,0.0257627118644067,0.0287974683544303,0.2782608695652173
245,245,0.161504424778761,0.3528773072747014,0.0105084745762711,0.0180379746835443,0.0313043478260869
246,246,0.2256637168141593,0.3409337676438654,0.0606779661016949,0.0917721518987341,0.3165217391304348
247,247,0.4292035398230087,0.5070575461454941,0.0149152542372881,0.0363924050632911,0.3530434782608694
248,248,0.1061946902654866,0.0705754614549402,0.0003389830508474,0.0231012658227848,0.3252173913043478
249,249,0.247787610619469,0.2833876221498371,0.1013559322033898,0.1037974683544303,0.137391304347826
250,250,0.2411504424778761,0.2877307274701411,0.003728813559322,0.0310126582278481,0.2330434782608695
251,251,0.2942477876106194,0.3170466883821933,0.0091525423728813,0.0227848101265822,0.1773913043478261
252,252,0.2256637168141593,0.1726384364820846,0.0372881355932203,0.0436708860759493,0.3565217391304347
253,253,0.3584070796460177,0.2214983713355048,0.0583050847457627,0.1120253164556962,0.2313043478260869
254,254,0.1769911504424778,0.2334419109663409,0.043728813559322,0.0575949367088607,0.2295652173913043
255,255,0.5486725663716815,0.6427795874049947,0.2152542372881355,0.2797468354430379,0.5199999999999999
256,256,0.738938053097345,0.485342019543974,0.0583050847457627,0.115506329113924,0.6817391304347825
257,257,0.5287610619469025,0.2942453854505972,0.2016949152542372,0.220253164556962,0.3095652173913042
258,258,0.2146017699115044,0.4788273615635179,0.0352542372881355,0.0477848101265822,0.2765217391304347
259,259,0.334070796460177,0.2410423452768729,0.0050847457627118,0.0306962025316455,0.168695652173913
260,260,0.245575221238938,0.0955483170466883,0.0715254237288135,0.0927215189873417,0.2869565217391303
261,261,0.3141592920353983,0.1704668838219327,0.0572881355932203,0.0781645569620253,0.2086956521739129
262,262,0.2676991150442478,0.487513572204126,0.083728813559322,0.0990506329113924,0.1113043478260869
263,263,0.4535398230088495,0.2942453854505972,0.007457627118644,0.0376582278481012,0.2382608695652174
264,264,0.3362831858407079,0.3897937024972856,0.0138983050847457,0.0566455696202531,0.6417391304347825
265,265,0.6792035398230089,0.3995656894679695,0.1525423728813559,0.1879746835443038,0.4608695652173912
266,266,0.3495575221238938,0.3930510314875136,0.0233898305084745,0.0430379746835443,0.2347826086956521
267,267,0.1858407079646017,0.2301845819761129,0.0430508474576271,0.0556962025316455,0.3165217391304348
268,268,0.2610619469026548,0.3322475570032572,0.0735593220338983,0.0977848101265822,0.3582608695652173
269,269,0.4358407079646017,0.3583061889250815,0.0230508474576271,0.0481012658227848,0.5130434782608695
270,270,0.0973451327433628,0.2356134636264929,0.0040677966101694,0.0221518987341772,0.3426086956521739
271,271,0.2610619469026548,0.4234527687296417,0.0691525423728813,0.0810126582278481,0.1130434782608695
272,272,0.5398230088495575,0.4538545059717698,0.0240677966101694,0.0727848101265822,0.4313043478260869
273,273,0.7743362831858406,0.7926167209554832,0.3501694915254237,0.3642405063291139,0.7165217391304347
274,274,0.2101769911504424,0.4614549402823019,0.0227118644067796,0.0313291139240506,0.1478260869565217
275,275,0.4269911504424779,0.3528773072747014,0.0027118644067796,0.0424050632911392,0.1878260869565216
276,276,0.334070796460177,0.1454940282301845,0.0033898305084745,0.0193037974683544,0.16
277,277,0.1880530973451327,0.0738327904451682,0.0111864406779661,0.0189873417721519,0.2069565217391304
278,278,0.3738938053097345,0.3963083604777416,0.019322033898305,0.0360759493670886,0.16
279,279,0.6548672566371682,0.6568946796959826,0.0494915254237288,0.1212025316455696,0.5617391304347826
280,280,0.3053097345132742,0.0738327904451682,0.0423728813559322,0.0481012658227848,0.1252173913043478
281,281,0.3628318584070796,0.1411509229098805,0.0105084745762711,0.020886075949367,0.2556521739130435
282,282,0.5420353982300884,0.5287730727470142,0.0284745762711864,0.1208860759493671,0.7182608695652173
283,283,0.413716814159292,0.5917480998914224,0.175593220338983,0.2218354430379747,0.3339130434782608
284,284,0.4491150442477877,0.5798045602605865,0.1016949152542372,0.1503164556962025,0.3321739130434782
285,285,0.1592920353982301,0.2985884907709012,0.0477966101694915,0.075,0.3930434782608695
286,286,0.1969026548672566,0.3669923995656895,0.0559322033898305,0.0632911392405063,0.2817391304347826
287,287,0.4579646017699115,0.477741585233442,0.0494915254237288,0.0712025316455696,0.3252173913043478
