Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
0.44469026548672563,0.49077090119435407,0.07932203389830508,0.17943037974683546,0.46608695652173915,0.6536203522504892,0.42345276872964166,0.051502145922746795,0.5357607282184655,1
0.7676991150442477,0.6308360477741585,0.01423728813559322,0.06075949367088608,0.2834782608695652,0.23874755381604695,0.2996742671009772,0.1502145922746781,0.5682704811443433,3
0.40265486725663713,0.44191096634093385,0.07254237288135593,0.08575949367088608,0.3947826086956522,0.46183953033268094,0.20846905537459282,0.2188841201716738,0.6176853055916776,2
0.34513274336283184,0.5157437567861021,0.10677966101694915,0.14113924050632912,0.3408695652173912,0.06653620352250489,0.27361563517915305,0.13733905579399142,0.45513654096228867,2
0.25442477876106184,0.5016286644951141,0.06610169491525424,0.0889240506329114,0.3165217391304348,0.16046966731898238,0.2899022801302932,0.24034334763948495,0.3511053315994798,2
0.3163716814159292,0.688382193268187,0.06033898305084746,0.09525316455696202,0.5234782608695652,0.3150684931506849,0.35504885993485336,0.12446351931330474,0.5201560468140443,3
0.163716814159292,0.1357220412595005,0.05423728813559322,0.0629746835443038,0.0660869565217391,0.17025440313111545,0.16938110749185664,0.3304721030042918,0.31729518855656696,0
0.327433628318584,0.3876221498371336,0.2549152542372881,0.28544303797468357,0.40695652173913044,0.2191780821917808,0.37785016286644946,0.09871244635193133,0.7503250975292588,3
0.41150442477876104,0.3659066232356135,0.32440677966101694,0.35000000000000003,0.49913043478260866,0.5225048923679061,0.537459283387622,0.18454935622317598,0.6306892067620287,3
0.17920353982300885,0.26058631921824105,0.04949152542372881,0.06582278481012659,0.23478260869565212,0.15264187866927592,0.09446254071661236,0.35193133047210295,0.5188556566970091,0
0.3584070796460177,0.2942453854505972,0.04338983050847458,0.050949367088607596,0.2539130434782608,0.19569471624266144,0.16612377850162863,0.3648068669527897,0.24577373211963588,0
0.09070796460176989,0.4104234527687296,0.0111864406779661,0.02848101265822785,0.15304347826086953,0.2857142857142857,0.058631921824104205,0.3562231759656653,0.037711313394018176,0
0.43805309734513276,0.14983713355048855,0.0047457627118644066,0.07436708860759494,0.2713043478260869,0.6262230919765166,0.4592833876221498,0.18454935622317598,0.7048114434330299,3
0.9999999999999999,0.32573289902280134,0.14915254237288136,0.17151898734177215,0.6417391304347825,0.5655577299412915,0.794788273615635,0.11587982832618027,0.5890767230169052,1
0.3252212389380531,0.17155266015200865,0.12203389830508474,0.1281645569620253,0.3304347826086955,0.22700587084148727,0.1628664495114006,0.3562231759656653,0.09882964889466839,0
0.41150442477876104,0.42236699239956577,0.14677966101694914,0.14462025316455696,0.37217391304347824,0.30724070450097846,0.25081433224755695,0.22746781115879827,0.5331599479843954,2
0.2566371681415929,0.30293159609120524,0.03152542372881356,0.034810126582278486,0.14608695652173911,0.21135029354207435,0.08794788273615634,0.3261802575107296,0.3927178153446034,0
0.27212389380530966,0.3615635179153095,0.05322033898305084,0.07974683544303798,0.35304347826086946,0.3287671232876712,0.257328990228013,0.30042918454935624,0.3823146944083225,2
0.48008849557522126,0.3604777415852335,0.026779661016949154,0.09651898734177215,0.4852173913043477,0.6614481409001957,0.4625407166123777,0.10300429184549356,0.6970091027308192,1
0.2942477876106194,0.2953311617806732,0.023050847457627116,0.030063291139240507,0.1043478260869565,0.2172211350293542,0.10749185667752442,0.3218884120171674,0.2210663198959688,0
0.1548672566371681,0.09663409337676437,0.01559322033898305,0.029746835443037974,0.2278260869565217,0.2328767123287671,0.1237785016286645,0.3304721030042918,0.4642392717815345,0
0.24778761061946908,0.5233441910966342,0.017627118644067796,0.06139240506329114,0.2626086956521738,0.2974559686888454,0.27035830618892503,0.20600858369098712,0.5656697009102731,2
0.2765486725663716,0.2909880564603692,0.08745762711864406,0.11329113924050634,0.41391304347826086,0.4931506849315068,0.27035830618892503,0.12017167381974247,0.28998699609882966,2
0.1924778761061947,0.19543973941368076,0.035932203389830504,0.04936708860759494,0.11304347826086955,0.29549902152641877,0.11400651465798045,0.34334763948497854,0.10013003901170353,0
0.4579646017699115,0.6720955483170469,0.18305084745762712,0.24367088607594936,0.4208695652173913,0.4422700587084148,0.48859934853420195,0.1759656652360515,0.4226267880364109,3
0.25442477876106184,0.2985884907709012,0.020677966101694912,0.044620253164556964,0.17043478260869563,0.2054794520547945,0.17263843648208466,0.5965665236051501,0.26267880364109236,0
0.32300884955752207,0.20846905537459293,0.04203389830508474,0.06772151898734177,0.35304347826086946,0.19373776908023482,0.11074918566775244,0.34763948497854075,0.36280884265279584,0
0.2942477876106194,0.19435396308360475,0.00983050847457627,0.02088607594936709,0.0643478260869565,0.25048923679060664,0.1009771986970684,0.39914163090128757,0.4486345903771131,0
0.3761061946902654,0.7068403908794788,0.09694915254237288,0.13544303797468354,0.5652173913043477,0.19960861056751467,0.504885993485342,0.18454935622317598,0.5864759427828348,3
0.6194690265486725,0.3192182410423454,0.11627118644067795,0.16772151898734178,0.6139130434782608,0.30528375733855184,0.39739413680781766,0.0,0.693107932379714,1
0.2676991150442478,0.4060803474484257,0.04677966101694915,0.06835443037974684,0.3182608695652174,0.19569471624266144,0.09771986970684038,0.3648068669527897,0.007802340702210642,0
0.327433628318584,0.14766558089033666,0.0576271186440678,0.06930379746835443,0.21391304347826082,0.34246575342465757,0.11074918566775244,0.3690987124463519,0.033810143042912855,0
0.5132743362831859,0.4288816503800218,0.10915254237288136,0.13132911392405064,0.4295652173913044,0.30528375733855184,0.42345276872964166,0.08154506437768241,0.4616384915474642,3
0.11946902654867259,0.4527687296416939,0.03728813559322034,0.05063291139240507,0.21913043478260866,0.2309197651663405,0.14332247557003258,0.3733905579399141,0.2873862158647594,0
0.2853982300884955,0.4505971769815419,0.07830508474576271,0.0939873417721519,0.13391304347826086,0.19373776908023482,0.08794788273615634,0.33905579399141633,0.27438231469440827,0
0.4756637168141592,0.6612377850162868,0.03864406779661017,0.09620253164556962,0.5060869565217391,0.5185909980430528,0.4039087947882736,0.18454935622317598,0.6397919375812744,3
0.21238938053097345,0.1596091205211727,0.003728813559322034,0.016455696202531647,0.30260869565217385,0.162426614481409,0.15309446254071662,0.4248927038626609,0.5266579973992198,0
0.1969026548672566,0.46471226927252984,0.06542372881355932,0.08291139240506329,0.3252173913043478,0.22896281800391388,0.05537459283387619,0.35193133047210295,0.033810143042912855,0
0.17699115044247782,0.44408251900108586,0.007796610169491525,0.021835443037974682,0.27826086956521734,0.1761252446183953,0.14332247557003258,0.5236051502145922,0.1950585175552666,0
0.6924778761061947,0.4299674267100977,0.0223728813559322,0.09018987341772153,0.3182608695652174,0.5812133072407044,0.4723127035830619,0.06866952789699568,0.5916775032509753,3
0.19911504424778753,0.4017372421281217,0.041355932203389824,0.04810126582278481,0.3339130434782608,0.1917808219178082,0.10423452768729641,0.4463519313304721,0.10143042912873862,0
0.4181415929203539,0.499457111834962,0.029830508474576273,0.05981012658227848,0.38956521739130434,0.4090019569471624,0.44951140065146566,0.13733905579399142,0.5357607282184655,3
0.44469026548672563,0.37785016286644957,0.027457627118644065,0.05221518987341773,0.2539130434782608,0.4324853228962818,0.3192182410423452,0.111587982832618,0.4408322496749025,2
0.4358407079646017,0.17372421281216066,0.02440677966101695,0.050949367088607596,0.5478260869565217,0.35812133072407043,0.263843648208469,0.20600858369098712,0.3433029908972692,2
0.2676991150442478,0.13029315960912047,0.05254237288135593,0.06360759493670885,0.19478260869565214,0.2720156555772994,0.1270358306188925,0.3347639484978541,0.4096228868660598,0
0.3650442477876106,0.4538545059717698,0.005084745762711864,0.07468354430379746,0.6330434782608694,0.512720156555773,0.4039087947882736,0.1502145922746781,0.6410923276983096,3
0.3517699115044247,0.3420195439739414,0.006440677966101695,0.016455696202531647,0.08173913043478259,0.20939334637964774,0.15309446254071662,0.3648068669527897,0.504551365409623,0
0.23230088495575218,0.4115092290988057,0.08779661016949152,0.09082278481012658,0.2452173913043478,0.18199608610567514,0.260586319218241,0.12875536480686695,0.48634590377113135,2
0.22787610619469023,0.04343105320304019,0.07016949152542372,0.07341772151898734,0.22608695652173907,0.24266144814090018,0.13029315960912052,0.42918454935622313,0.16905071521456438,0
0.1880530973451327,0.3702497285559174,0.01830508474576271,0.03354430379746836,0.1060869565217391,0.14285714285714285,0.14332247557003258,0.42918454935622313,0.04681404421326396,0
0.6969026548672566,0.757871878393051,0.08305084745762711,0.15063291139240506,0.5652173913043477,0.6438356164383561,0.5570032573289901,0.06437768240343347,0.8972691807542261,1
0.3008849557522124,0.1031487513572204,0.02101694915254237,0.04177215189873418,0.29391304347826086,0.2191780821917808,0.11726384364820847,0.35193133047210295,0.022106631989596892,0
0.8008849557522123,0.5591748099891423,0.2776271186440678,0.27594936708860757,0.5739130434782608,0.4814090019569471,0.48534201954397393,0.017167381974248913,0.5760728218465541,1
0.4424778761061946,0.46145494028230194,0.3444067796610169,0.34841772151898737,0.2069565217391304,0.3013698630136986,0.21824104234527686,0.1072961373390558,0.18985695708712613,2
0.22345132743362828,0.16938110749185675,0.0,0.02689873417721519,0.2799999999999999,0.26614481409001955,0.08794788273615634,0.7381974248927039,0.340702210663199,0
0.19469026548672563,0.4310532030401738,0.06440677966101695,0.06613924050632912,0.2208695652173913,0.22504892367906065,0.1237785016286645,0.35193133047210295,0.16644993498049415,0
0.48672566371681414,0.17263843648208466,0.1640677966101695,0.16835443037974684,0.23652173913043475,0.324853228962818,0.28664495114006516,0.1759656652360515,0.5721716514954487,2
0.6216814159292036,0.34961997828447344,0.011525423728813558,0.04936708860759494,0.297391304347826,0.2465753424657534,0.2377850162866449,0.09871244635193133,0.728218465539662,3
0.16814159292035397,0.26601520086862107,0.01559322033898305,0.02879746835443038,0.13391304347826086,0.25440313111545987,0.09120521172638435,0.3304721030042918,0.24707412223667102,0
0.39601769911504425,0.4093376764386537,0.0688135593220339,0.09778481012658227,0.4191304347826087,0.3659491193737769,0.3615635179153094,0.20600858369098712,0.4213263979193758,2
0.738938053097345,0.6036916395222585,0.8138983050847457,0.8281645569620253,0.5721739130434781,0.8571428571428571,0.5895765472312703,0.025751072961373384,0.8985695708712613,1
0.23230088495575218,0.33333333333333337,0.04847457627118644,0.05411392405063291,0.25043478260869567,0.273972602739726,0.13680781758957655,0.33905579399141633,0.29258777633289984,0
0.24778761061946908,0.09880564603691638,0.0013559322033898306,0.02088607594936709,0.23999999999999996,0.15459882583170254,0.09446254071661236,0.3261802575107296,0.049414824447334194,0
0.23672566371681414,0.252985884907709,0.0488135593220339,0.10537974683544304,0.4104347826086956,0.4481409001956947,0.43973941368078173,0.12017167381974247,0.5643693107932379,3
0.6194690265486725,0.5016286644951141,0.2494915254237288,0.28481012658227844,0.48173913043478256,0.3816046966731898,0.7133550488599347,0.06866952789699568,0.5617685305591678,1
0.20132743362831856,0.4017372421281217,0.0006779661016949153,0.020253164556962026,0.13217391304347823,0.22896281800391388,0.09771986970684038,0.502145922746781,0.4616384915474642,0
0.2942477876106194,0.23778501628664495,0.1694915254237288,0.18924050632911393,0.32869565217391294,0.30528375733855184,0.33550488599348527,0.16309012875536477,0.45903771131339405,2
0.24778761061946908,0.16612377850162863,0.013220338983050847,0.025949367088607594,0.248695652173913,0.23679060665362034,0.10749185667752442,0.44206008583690987,0.34590377113133935,0
0.41150442477876104,0.37676438653637356,0.02847457627118644,0.036392405063291146,0.297391304347826,0.24070450097847357,0.30944625407166126,0.24463519313304716,0.25227568270481143,2
0.35619469026548667,0.4473398479913139,0.09457627118644067,0.14113924050632912,0.32869565217391294,0.5733855185909981,0.33550488599348527,0.22317596566523606,0.5175552665799741,3
0.42256637168141586,0.35070575461454945,0.11254237288135593,0.12753164556962027,0.3756521739130434,0.30724070450097846,0.28338762214983715,0.17167381974248924,0.2886866059817946,2
0.4336283185840708,0.2258414766558089,0.006440677966101695,0.016455696202531647,0.49913043478260866,0.2700587084148728,0.35830618892508137,0.2145922746781116,0.3810143042912874,2
0.36946902654867253,0.5515743756786102,0.024745762711864405,0.07151898734177214,0.3565217391304347,0.23874755381604695,0.20846905537459282,0.1502145922746781,0.6527958387516255,2
0.1969026548672566,0.4277958740499458,0.0023728813559322033,0.01550632911392405,0.2834782608695652,0.26418786692759294,0.09120521172638435,0.38197424892703863,0.13394018205461639,0
0.3097345132743362,0.494028230184582,0.06406779661016948,0.09683544303797469,0.2643478260869565,0.37181996086105673,0.2931596091205212,0.111587982832618,0.19895968790637192,2
0.32964601769911506,0.04994571118349622,0.007796610169491525,0.02246835443037975,0.31130434782608696,0.19960861056751467,0.07491856677524428,0.42918454935622313,0.5227568270481144,0
0.3849557522123894,0.3572204125950055,0.006779661016949152,0.037025316455696206,0.2817391304347826,0.37573385518590996,0.263843648208469,0.19742489270386265,0.5851755526657998,2
0.3163716814159292,0.46362649294245395,0.003728813559322034,0.06550632911392405,0.36173913043478256,0.3131115459882583,0.28664495114006516,0.12875536480686695,0.3394018205461638,2
0.4402654867256637,0.505971769815418,0.004067796610169492,0.018354430379746833,0.3947826086956522,0.23679060665362034,0.21824104234527686,0.1459227467811159,0.1586475942782835,2
0.21017699115044242,0.3355048859934854,0.026440677966101694,0.05221518987341773,0.25043478260869567,0.27984344422700586,0.13680781758957655,0.3218884120171674,0.32119635890767234,0
0.3584070796460177,0.46579804560260596,0.03152542372881356,0.06075949367088608,0.41565217391304343,0.3405088062622309,0.35504885993485336,0.18454935622317598,0.6840052015604681,2
0.32300884955752207,0.5200868621064062,0.07084745762711864,0.11867088607594936,0.2417391304347826,0.3385518590998043,0.2964169381107492,0.13733905579399142,0.33029908972691807,2
0.4424778761061946,0.5374592833876222,0.03966101694915254,0.10094936708860759,0.5965217391304347,0.3639921722113503,0.44951140065146566,0.02145922746781115,0.9609882964889467,1
0.21017699115044242,0.04885993485342016,0.012542372881355932,0.02373417721518987,0.1043478260869565,0.13894324853228962,0.15309446254071662,0.43347639484978534,0.0754226267880364,0
0.21460176991150448,0.25732899022801303,0.04508474576271187,0.08069620253164557,0.26956521739130423,0.3972602739726027,0.21172638436482083,0.16309012875536477,0.5331599479843954,2
0.504424778761062,0.44625407166123776,0.11966101694915253,0.13955696202531645,0.22608695652173907,0.40313111545988256,0.2377850162866449,0.13304721030042915,0.5344603381014303,2
0.3141592920353983,0.4332247557003258,0.0688135593220339,0.08259493670886076,0.3339130434782608,0.2172211350293542,0.1498371335504886,0.3562231759656653,0.18985695708712613,0
0.42920353982300874,0.26492942453854507,0.005423728813559322,0.04113924050632912,0.36,0.2328767123287671,0.23127035830618892,0.42918454935622313,0.2834850455136541,2
0.18141592920353983,0.3854505971769816,0.004406779661016949,0.02120253164556962,0.28521739130434776,0.21526418786692758,0.07817589576547229,0.48497854077253216,0.25487646293888166,0
0.3982300884955752,0.49728555917481,0.014576271186440677,0.0560126582278481,0.25043478260869567,0.37181996086105673,0.267100977198697,0.111587982832618,0.3237971391417425,2
0.3097345132743362,0.2931596091205212,0.03728813559322034,0.06740506329113925,0.2747826086956521,0.30919765166340507,0.2019543973941368,0.1759656652360515,0.18855656697009104,2
0.23893805309734506,0.30836047774158537,0.003728813559322034,0.02341772151898734,0.07478260869565215,0.2896281800391389,0.14006514657980457,0.3605150214592275,0.06631989596879062,0
0.7499999999999999,0.5689467969598264,0.35559322033898305,0.4037974683544304,0.6469565217391303,0.5459882583170255,0.6710097719869706,0.24463519313304716,0.5981794538361509,1
0.588495575221239,0.5722041259500544,0.09932203389830509,0.14620253164556962,0.6556521739130434,0.5264187866927592,0.44951140065146566,0.03004291845493562,0.8231469440832249,1
0.3495575221238938,0.3919652551574375,0.08644067796610169,0.10284810126582278,0.1026086956521739,0.2328767123287671,0.14006514657980457,0.3605150214592275,0.2210663198959688,0
0.14823008849557523,0.061889250814332275,0.012203389830508475,0.026582278481012654,0.2747826086956521,0.299412915851272,0.10423452768729641,0.33905579399141633,0.2366710013003901,0
0.6460176991150443,0.6362649294245385,0.06067796610169491,0.0958860759493671,0.6417391304347825,0.19960861056751467,0.4104234527687296,0.004291845493562235,0.4382314694408323,1
0.4491150442477877,0.39847991313789366,0.4725423728813559,0.5066455696202532,0.44695652173913036,0.5675146771037182,0.530944625407166,0.13304721030042915,0.504551365409623,3
0.34513274336283184,0.30401737242128124,0.029152542372881354,0.0689873417721519,0.3339130434782608,0.27984344422700586,0.28664495114006516,0.1072961373390558,0.5968790637191157,2
0.3827433628318584,0.19869706840390877,0.019322033898305085,0.06645569620253165,0.3321739130434782,0.3835616438356164,0.39739413680781766,0.20171673819742492,0.3237971391417425,2
0.5287610619469025,0.5939196525515744,0.11389830508474576,0.13924050632911392,0.49043478260869566,0.5048923679060666,0.5863192182410424,0.025751072961373384,0.7360208062418725,1
0.4424778761061946,0.37459283387622155,0.02542372881355932,0.048734177215189876,0.2904347826086956,0.2896281800391389,0.27361563517915305,0.1502145922746781,0.2977893368010403,2
0.4491150442477877,0.5798045602605865,0.10169491525423728,0.15031645569620253,0.3321739130434782,0.27984344422700586,0.24755700325732893,0.1502145922746781,0.552665799739922,2
0.21238938053097345,0.09337676438653636,0.07830508474576271,0.08955696202531646,0.15304347826086953,0.2974559686888454,0.09771986970684038,0.3218884120171674,0.3237971391417425,0
0.3429203539823008,0.4788273615635179,0.029152542372881354,0.0629746835443038,0.4121739130434783,0.3228962818003914,0.3127035830618893,0.24034334763948495,0.48634590377113135,2
0.44469026548672563,0.6634093376764386,0.03559322033898305,0.0768987341772152,0.33739130434782605,0.44422700587084146,0.4820846905537458,0.111587982832618,0.6475942782834851,3
0.26106194690265483,0.07166123778501632,0.03559322033898305,0.05759493670886076,0.3008695652173913,0.2583170254403131,0.07817589576547229,0.3562231759656653,0.42782834850455137,0
0.37168141592920345,0.474484256243214,0.07152542372881356,0.08069620253164557,0.4034782608695652,0.24853228962818003,0.3192182410423452,0.1459227467811159,0.5474642392717814,2
0.4911504424778761,0.41910966340933764,0.2176271186440678,0.2417721518987342,0.6347826086956521,0.46183953033268094,0.6384364820846905,0.042918454935622324,0.6384915474642392,3
0.42035398230088494,0.30727470141150925,0.19694915254237289,0.235126582278481,0.11826086956521736,0.31115459882583163,0.24755700325732893,0.12875536480686695,0.3914174252275682,2
0.47787610619469023,0.4831704668838219,0.14779661016949153,0.17500000000000002,0.3565217391304347,0.34246575342465757,0.3257328990228012,0.18884120171673818,0.6189856957087125,2
0.5287610619469025,0.6796959826275787,0.23186440677966103,0.27056962025316456,0.5234782608695652,0.45205479452054786,0.5504885993485341,0.27896995708154504,0.659297789336801,3
0.3517699115044247,0.46145494028230194,0.05016949152542373,0.06139240506329114,0.38086956521739124,0.11350293542074363,0.27035830618892503,0.23605150214592274,0.3420026007802341,2
0.04424778761061948,0.30618892508143325,0.01864406779661017,0.033860759493670886,0.1391304347826087,0.20156555772994128,0.11400651465798045,0.43776824034334766,0.46944083224967487,0
